date,litecoin,bitcoin,monero,stellar,tether,nem,ethereum,steem,waves,neo,zcash,komodo,nano,iota,eos,cryptocom,bitcoincash,ox,loopring,kybernetwork,cardano,powerledger,cryptonex,nebulastoken,nuls,gifto,biboxtoken,polymathnetwork,truechain,ontology,ren,ravencoin,loomnetwork,educare,mixin,nexo,nkn,vechain,seele,insightchain,bhpcoin,cryptocomcoin,grin,riftoken,oceanprotocol,unussedleo,silverway,ftxtoken,algorand,coinmeet
20180318,154.074,8223.68,209.633,0.220473,1.00308,0.281759,538.644,1.82989,4.40814,65.5015,244.381,2.64576,8.30532,1.22599,4.64956,6.06258,938.115,0.441154,0.288565,0.995171,0.156155,0.326085,5.59263,4.45909,2.33922,0.235464,0.52405,0.47427,0.547218,1.27578,0.042999,,,,,,,,,,,,,,,,,,,0.037711
20180319,161.142,8630.65,216.773,0.250226,0.989867,0.301993,556.726,2.05501,4.79893,73.4401,252.618,2.83919,8.28029,1.32987,6.35712,6.33018,994.675,0.464974,0.315534,1.13602,0.197648,0.368932,5.76023,5.01776,2.622,0.238594,0.616386,0.480995,0.524209,1.25852,0.04366,0.021576,,,,,,,,,,,,,,,,,,0.042461
20180320,168.817,8913.47,223.737,0.267968,0.996832,0.310745,557.175,2.19577,5.02491,76.03,259.238,3.08586,9.14627,1.43577,6.01385,6.5623,1059.12,0.534654,0.343075,1.25961,0.204947,0.383359,5.94318,5.36901,2.71684,0.248725,0.714258,0.523797,0.5486,1.37602,0.047913,0.023821,0.104015,,,,,,,,,,,,,,,,,0.045487
20180321,169.052,8929.28,218.633,0.254636,0.999244,0.290294,561.732,2.21684,5.00325,72.9519,260.068,3.09343,8.62539,1.37121,7.02874,6.70069,1033.45,0.582054,0.407467,1.32177,0.213189,0.39489,5.97353,5.96409,2.89826,0.265094,0.712433,0.571624,0.538772,1.40928,0.049769,0.02424,0.121946,,,,,,,,,,,,,,,,,0.045396
20180322,163.672,8728.47,212.71,0.243212,0.998982,0.297499,539.702,2.12598,4.81419,69.638,249.261,3.01303,8.25798,1.32637,7.02758,6.32601,1011.52,0.578416,0.436257,1.28619,0.203481,0.374427,5.90962,6.12628,2.74086,0.259216,0.696676,0.551032,0.528178,1.31042,0.050368,0.024538,0.130004,,,,,,,,,,,,,,,,,0.045236
20180323,167.832,8879.62,213.915,0.236147,0.990235,0.278787,539.619,1.9678,4.70075,68.5558,256.866,2.88001,8.10699,1.33656,7.00516,6.22963,1019.43,0.554259,0.456385,1.34894,0.189259,0.352011,5.96662,6.1179,2.6751,0.254249,0.629251,0.48771,0.528436,1.36931,0.047624,0.026967,0.170545,,,,,,,,,,,,,,,,,0.04718
20180324,159.631,8668.12,209.158,0.235422,1.0091,0.282152,526.439,1.99303,4.76672,65.7341,243.334,3.07104,7.69563,1.32574,6.629,6.15504,982.303,0.5979,0.503488,1.4428,0.189201,0.367016,5.94716,6.51579,2.72529,0.256475,0.625079,0.477595,0.537077,1.43218,0.046352,0.030262,0.145488,,,,,,,,,,,,,,,,,0.045379
20180325,160.084,8495.78,211.784,0.239952,0.999686,0.288878,524.287,2.01824,4.7363,65.4279,239.36,3.09367,7.56548,1.32144,6.51816,6.25515,966.876,0.595489,0.470227,1.37514,0.184605,0.364595,5.66154,6.42273,2.93703,0.255819,0.618227,0.46525,0.538721,1.5084,0.044708,0.035644,0.128322,,,,,,,,,,,,,,,,,0.043444
20180326,149.221,8209.4,197.175,0.228861,1.00341,0.2661,489.951,1.85959,4.38713,59.7366,225.349,2.86703,6.97745,1.23654,5.903,5.91446,919.248,0.659132,0.423541,1.22626,0.167806,0.335872,5.64475,6.63739,2.77601,0.235888,0.577897,0.420947,0.491145,1.74394,0.042602,0.039347,0.124669,,,,,,,,,,,,,,,,,0.042458
20180327,135.779,7833.04,187.93,0.216033,1.00161,0.249203,450.116,1.72311,4.11352,55.5303,216.351,2.75998,6.51077,1.17353,5.91161,5.62098,876.328,0.637713,0.405681,1.17359,0.154926,0.330754,5.37258,6.11173,2.50345,0.21858,0.541559,0.374675,0.574917,2.19134,0.040433,0.069774,0.111632,,,,,,,,,,,,,,,,,0.04106
20180328,131.747,7954.48,199.159,0.219251,0.999204,0.253923,446.279,1.88905,4.2508,57.2364,210.863,2.75791,6.58368,1.19231,6.29243,5.55998,860.52,0.633827,0.433242,1.19253,0.160058,0.333725,5.16028,6.43305,2.57649,0.222096,0.535854,0.375385,0.552449,2.32644,0.042866,0.055492,0.125424,,,,,,,,,,,,,,,,,0.050973
20180329,114.679,7165.7,176.862,0.190819,0.998623,0.221222,385.968,1.64195,3.68721,51.885,186.828,2.43512,5.47004,1.09314,6.01549,4.72304,714.268,0.5354,0.379206,0.995015,0.146882,0.289658,4.77764,5.82183,2.19236,0.179026,0.470123,0.303741,0.481163,2.13759,0.034241,0.04222,0.101506,,,,,,,,,,,,,,,,,0.045927
20180330,118.598,6890.52,172.363,0.188733,0.998943,0.220901,394.645,1.55043,3.58207,50.3132,189.893,2.40997,5.18461,1.11066,6.1033,4.56318,697.012,0.513417,0.382213,1.02423,0.147209,0.277062,4.63352,5.48114,2.26721,0.191646,0.459862,0.316702,0.514623,2.30539,0.035342,0.042027,0.099743,,,,,,,,,,,,,,,,,0.044778
20180331,116.607,6973.53,179.56,0.206778,1.00077,0.221104,396.457,1.52355,3.62897,50.125,185.535,2.36884,5.62104,1.07732,5.99299,4.66347,685.247,0.547294,0.3841,0.998471,0.155919,0.279877,4.66921,5.10849,2.22026,0.185655,0.464022,0.342289,0.514465,2.05838,0.036158,0.043047,0.103283,,,,,,,,,,,,,,,,,0.03657
20180401,115.222,6844.23,175.508,0.206582,0.99981,0.20879,379.607,1.4366,3.49103,47.3042,182.478,2.32875,5.19281,0.994798,5.66382,4.36896,643.027,0.504651,0.368187,0.932025,0.150768,0.264461,4.59186,4.73836,2.03847,0.173479,0.431937,0.32135,0.497572,2.07048,0.034064,0.040098,0.090974,,,,,,,,,,,,,,,,,0.034097
20180402,119.306,7083.8,177.507,0.224878,1.00013,0.226911,386.425,1.69006,3.75779,48.8193,193.89,2.66279,5.35871,1.03463,5.88791,4.57966,662.773,0.531577,0.368356,0.974279,0.156385,0.305416,4.87734,4.92536,2.03934,0.173189,0.433592,0.337857,0.515953,2.062,0.034433,0.045848,0.097527,,,,,,,,,,,,,,,,,0.035361
20180403,134.47,7456.11,189.535,0.235691,1.00037,0.260692,416.893,2.05547,4.04737,53.6416,206.182,2.92039,5.99569,1.11143,6.13322,5.58023,712.878,0.595733,0.411524,1.05099,0.172447,0.346113,5.03376,4.92171,2.1172,0.188914,0.46102,0.375184,0.541102,2.29223,0.033425,0.040263,0.106522,,,,,,,,,,,,,,,,,0.039402
20180404,118.412,6853.84,170.101,0.204108,1.00083,0.227384,380.543,1.92119,3.60799,47.55,183.405,2.55066,5.14482,0.990158,5.72753,5.03935,649.196,0.521539,0.365687,0.907575,0.155356,0.328342,4.70533,4.41778,1.8436,0.159793,0.41636,0.328123,0.492478,2.44258,0.030937,0.037707,0.092298,,,,,,,,,,,,,,,,,0.034047
20180405,119.131,6811.47,173.309,0.19794,1.00253,0.224768,383.232,1.74974,3.55594,47.2015,184.606,2.53787,5.14675,0.982953,6.40132,4.91527,646.042,0.545786,0.37032,0.896583,0.148758,0.300936,4.68667,4.4048,1.81563,0.162966,0.413243,0.336766,0.503312,2.86003,0.030794,0.03928,0.090484,,,,,,,,,,,,,,,,,0.03496
20180406,113.155,6636.32,162.004,0.193317,1.00109,0.219099,370.285,1.75942,3.39075,44.9383,175.633,2.44423,5.00416,0.935367,5.88952,4.77515,610.426,0.51904,0.353527,0.878587,0.144451,0.286398,4.70578,4.17645,1.71695,0.166014,0.400641,0.303143,0.490161,3.06183,0.03055,0.036971,0.089487,,,,,,,,,,,,,,,,,0.034149
20180407,116.26,6911.09,170.124,0.201859,0.999644,0.222968,385.314,1.87869,3.54717,46.4244,181.807,2.55939,5.08677,0.984719,5.90741,5.12359,640.346,0.540932,0.390075,0.985446,0.148794,0.299705,5.09205,4.39737,1.85313,0.168995,0.421178,0.30595,0.51342,3.78094,0.032022,0.040532,0.111068,,,,,,,,,,,,,,,,,0.036479
20180408,117.671,7023.52,173.971,0.206377,0.996809,0.23549,400.508,1.90978,3.63884,49.1899,183.9,2.65748,5.0672,1.02179,5.97392,5.22729,655.256,0.569958,0.411946,0.99397,0.156599,0.318744,4.82193,4.63983,1.98161,0.179622,0.435297,0.32285,0.497742,3.49323,0.035793,0.042151,0.114081,,,,,,,,,,,,,,,,,0.037892
20180409,114.99,6770.73,167.065,0.197333,0.997555,0.229289,398.526,1.83164,3.47315,52.9308,177.406,2.50466,4.8389,0.989505,5.87323,4.89151,637.029,0.538626,0.411646,0.992091,0.153106,0.299638,4.75776,4.41024,1.88672,0.17218,0.428291,0.43476,0.44847,3.48329,0.032955,0.040487,0.110232,0.055917,350.516,,,,,,,,,,,,,,,0.034995
20180410,114.263,6834.76,165.57,0.199344,0.997356,0.235359,414.243,1.84739,3.61443,52.6221,179.722,2.60563,4.84602,1.00871,6.00018,5.35456,649.616,0.55965,0.418535,1.04167,0.156347,0.310058,4.76966,4.56808,1.87482,0.178227,0.427565,0.374106,0.310751,4.62129,0.033727,0.038963,0.11701,0.054985,315.51,,,,,,,,,,,,,,,0.035146
20180411,118.291,6968.32,169.161,0.212337,1.00025,0.246886,430.54,1.95895,3.81247,58.5414,184.779,2.82488,5.26594,1.07196,8.48938,5.56329,666.58,0.601094,0.4543,1.1097,0.166029,0.322132,4.75376,4.84371,2.00839,0.183712,0.432327,0.346355,0.334382,4.29543,0.035922,0.038198,0.12518,0.056937,412.287,,,,,,,,,,,,,,,0.035264
20180412,129.335,7889.25,191.944,0.24212,0.996831,0.275733,492.941,2.71807,4.1724,66.71,216.415,3.05655,5.80353,1.34048,8.70154,6.25856,734.482,0.69086,0.565871,1.26215,0.212233,0.367691,5.43881,5.46727,2.40026,0.224447,0.509984,0.379829,0.464726,4.39746,0.045693,0.040003,0.143309,0.06725,431.429,,,,,,,,,,,,,,,0.038528
20180413,125.354,7895.96,188.867,0.24629,0.998895,0.282566,492.735,2.69985,4.30817,62.2074,228.136,3.22009,5.7658,1.3163,8.7445,6.46149,738.302,0.683492,0.582653,1.31771,0.200532,0.379218,5.54673,5.26866,2.32138,0.222157,0.558052,0.371732,0.455453,4.20643,0.047959,0.039954,0.164892,0.071949,374.528,,,,,,,,,,,,,,,0.040524
20180414,126.294,7986.24,190.424,0.250668,0.999766,0.305177,501.478,2.62122,4.65661,63.8595,222.035,3.5262,5.87889,1.4333,8.60247,7.14523,738.985,0.734964,0.619794,1.33496,0.200853,0.41467,5.57383,4.86359,2.30695,0.227257,0.559394,0.421981,0.45923,4.34414,0.048352,0.037558,0.172636,0.0709,374.575,,,,,,,,,,,,,,,0.038629
20180415,132.045,8329.11,200.621,0.290722,0.998602,0.358358,531.702,2.74852,4.91138,70.3313,232.178,3.76872,6.41314,1.67008,8.39965,8.14564,780.826,0.794809,0.637871,1.37395,0.22139,0.429362,5.76301,5.22308,2.4241,0.241764,0.592818,0.440969,0.482798,4.50868,0.059711,0.035643,0.207745,0.076777,372.681,,,,,,,,,,,,,,,0.042954
20180416,128.335,8058.67,194.1,0.284156,0.997592,0.344979,511.147,2.68071,4.82205,66.6986,225.458,3.5287,5.96682,1.61894,8.10468,7.48469,766.473,0.748151,0.646452,1.39819,0.256646,0.41738,5.72745,5.04697,2.2754,0.243308,0.575419,0.408628,0.515102,4.14096,0.071114,0.033911,0.191115,0.07529,357.942,,,,,,,,,,,,,,,0.036559
20180417,132.928,7902.09,195.751,0.300202,0.998556,0.340167,502.894,2.7846,4.70563,65.7526,221.934,3.48445,5.91667,1.55163,8.50975,7.93363,757.591,0.832962,0.630025,1.38676,0.243724,0.424135,5.43677,4.99274,2.25448,0.259846,0.55353,0.39711,0.517671,4.07175,0.074167,0.033924,0.192178,0.072597,378.084,,,,,,,,,,,,,,,0.03686
20180418,139.997,8163.42,228.345,0.351544,0.997609,0.375668,524.789,3.0155,4.95237,72.8407,247.881,3.7259,6.3058,1.68552,9.03072,8.92964,888.908,0.921562,0.67587,1.52085,0.260341,0.467591,5.61843,5.22572,2.424,0.276874,0.578145,0.430722,0.523944,4.26898,0.073754,0.034416,0.230755,0.075598,417.896,,,,,,,,,,,,,,,
20180419,146.3,8294.31,238.606,0.36612,0.997185,0.38763,567.889,3.11467,5.23021,74.1271,263.859,3.84898,7.1755,1.76829,9.44321,14.3215,968.638,0.910871,0.745103,1.57688,0.272358,0.476501,5.7107,5.63351,2.63349,0.299315,0.632896,0.445641,0.523493,4.47543,0.07684,0.038213,0.279886,0.074647,423.908,,,,,,,,,,,,,,,
20180420,155.537,8845.83,271.982,0.391165,0.998338,0.405268,615.718,3.29238,5.3693,79.0293,281.977,3.99145,7.34726,1.97443,11.4508,13.7948,1128.02,0.987393,0.807661,1.66515,0.301247,0.507851,6.08429,6.34342,2.71978,0.289915,0.626344,0.469719,0.589451,4.31795,0.080998,0.036853,0.313992,0.085016,514.545,,,,,,,,,,,,,,,
20180421,148.934,8895.58,258.179,0.375663,0.999014,0.388677,605.395,3.0925,5.15346,74.9922,270.641,3.86183,7.2368,1.92436,11.1114,12.5052,1154.69,0.925737,0.738085,1.64281,0.29058,0.48832,6.09581,5.91155,2.57071,0.281407,0.600129,0.475365,0.578584,4.06065,0.080918,0.037691,0.300244,0.076954,518.901,,,,,,,,,,,,,,,
20180422,146.774,8802.46,271.302,0.368139,0.996196,0.386091,621.86,3.04961,5.17681,73.7617,272.32,3.89718,7.07027,2.00655,11.3496,12.6356,1201.22,0.989329,0.748965,1.69614,0.285535,0.503175,6.08893,6.10665,2.78584,0.298951,0.61971,0.5096,0.618359,4.01611,0.077715,0.034585,0.288019,0.084659,554.489,,,,,,,,,,,,,,,
20180423,152.252,8930.88,283.3,0.372128,0.997847,0.394801,642.548,3.25269,5.55964,76.2242,297.625,4.0675,7.57836,2.12582,11.6057,12.9595,1432.26,1.00213,0.800409,1.92784,0.288473,0.508275,6.21769,6.13928,3.11553,0.345918,0.689228,0.502019,0.625001,4.22477,0.077343,0.037089,0.27603,0.082578,861.014,,,,,,,,,,,,,,,
20180424,165.781,9697.5,296.036,0.40067,1.00476,0.434433,708.158,3.51514,5.98962,83.0091,319.662,4.29011,8.11584,2.15014,15.3066,13.1212,1426.42,1.17736,0.85147,2.18244,0.312875,0.605455,6.76591,7.33374,3.26614,0.380427,0.753917,0.516398,0.792744,4.81508,0.078745,0.035751,0.304378,0.093176,1116,,,,,,,,,,,,,,,
20180425,144.764,8845.74,257.141,0.339517,0.991809,0.376121,615.416,4.20834,5.09083,71.38,283.599,3.57473,6.78384,1.79672,14.459,11.2282,1284.79,1.00483,0.71237,1.98563,0.271654,0.499071,6.12926,6.25435,2.66533,0.307303,0.663425,0.470145,0.691836,5.01317,0.062767,0.031401,0.254146,0.082418,1255.26,,,,,,,,,,,,,,,
20180426,153.679,9281.51,268.271,0.387556,0.999614,0.403456,662.809,4.12476,5.58654,77.1853,302.852,3.82702,7.52988,2.04228,15.4865,11.8578,1420.41,1.14135,0.789756,2.60889,0.294295,0.556639,6.57096,7.0565,3.04646,0.435552,0.71415,0.524747,0.863194,5.287,0.074544,0.033077,0.284532,0.084118,1342.21,,,,,,,,,,,,,,,
20180427,145.905,8987.05,251.876,0.391085,1.00415,0.388561,647.032,4.32389,5.48723,72.6675,283.367,3.7223,6.98558,1.89614,16.6676,11.5181,1337.85,1.06556,0.753895,2.65309,0.288489,0.526246,6.10412,7.06552,3.1272,0.589625,0.688299,0.509858,0.968318,5.28339,0.077742,0.03357,0.31065,0.081049,1401.32,,,,,,,,,,,,,,,
20180428,152.296,9348.48,261.505,0.428918,0.999335,0.420334,683.678,4.40019,6.44944,76.7469,296.616,3.9327,7.51242,2.0356,18.8674,12.3007,1396.25,1.20356,0.839786,2.87544,0.357874,0.555419,6.66089,8.81117,3.87445,0.583619,0.731442,0.518702,1.27778,7.04469,0.080676,0.033833,0.337354,0.083336,1462.62,,,,,,,,,,,,,,,
20180429,153.631,9419.08,256.871,0.458405,0.998016,0.427005,688.881,4.24129,7.01147,91.0718,293.761,4.19086,8.24774,2.04571,21.5426,12.1024,1440.3,1.29314,1.00989,2.76724,0.365057,0.590609,6.16312,10.0795,4.30209,0.551988,0.73361,0.518001,1.82053,9.24849,0.088402,0.031453,0.339428,0.079061,1471.4,,,,,,,,,,,,,,,
20180430,148.477,9240.55,242.456,0.424659,0.998919,0.40888,669.924,3.91653,6.70916,84.2725,285.145,3.9765,8.4105,1.96438,17.5801,11.7078,1350.05,1.17823,0.924452,2.64371,0.343318,0.552319,6.07311,9.15818,3.83665,0.493518,0.730901,0.528503,1.40318,7.79961,0.081717,0.033909,0.310149,0.078812,1225.5,,,,,,,,,,,,,,,
20180501,148.488,9119.01,240.26,0.439733,1.00349,0.404853,673.613,3.93494,6.82012,84.6407,290.492,3.94565,8.14595,1.9846,18.9539,11.5769,1351.28,1.20026,0.945355,2.60196,0.358693,0.561844,6.2573,9.7444,3.82997,0.524505,0.72211,0.575464,1.48613,8.70965,0.080606,0.034145,0.336283,0.10737,1275.19,,,,,,,,,,,,,,,
20180502,151.577,9235.92,249.664,0.439227,0.997464,0.420621,687.149,4.05588,7.46437,84.7898,293.371,4.01541,8.54793,2.25831,19.2094,11.615,1458.72,1.31514,0.948501,2.64752,0.37242,0.56889,6.29555,11.1797,3.99279,0.555009,0.711245,0.699331,1.55007,8.58245,0.090892,0.04319,0.435492,0.112054,1270.72,,,,,,,,,,,,,,,
20180503,161.459,9743.86,245.979,0.437379,0.997973,0.43405,779.543,4.05161,7.83014,87.8215,308.417,4.29941,9.78097,2.59765,17.7677,11.9313,1511.97,1.47047,0.908493,2.57576,0.369709,0.571521,6.29233,11.3183,3.9688,0.619916,0.821606,0.761898,2.37702,10.0721,0.101797,0.054248,0.692642,0.120891,1123.47,,,,,,,,,,,,,,,
20180504,168.788,9700.76,241.527,0.43114,0.998561,0.431269,785.624,3.92741,7.71859,84.2595,296.927,4.27494,9.33446,2.46926,17.1521,11.4963,1517.33,1.74356,0.911972,2.50101,0.360182,0.564396,5.72093,10.9755,3.95715,0.534206,0.820259,0.858003,2.42079,9.75007,0.103422,0.051117,0.649757,0.130814,1112.93,0.264174,,,,,,,,,,,,,,
20180505,177.762,9858.15,240.779,0.430875,0.996284,0.426755,816.12,3.81474,7.33966,84.3623,306.299,4.15417,9.04169,2.38138,17.7985,11.8281,1752.1,1.63986,0.93474,2.45969,0.366338,0.554766,6.36671,10.7772,3.85433,0.506044,0.819433,0.932137,2.72463,8.95677,0.107443,0.048073,0.602719,0.118482,1144.67,0.237576,,,,,,,,,,,,,,
20180506,171.8,9654.8,235.491,0.412944,0.997202,0.418524,792.311,3.73284,6.94606,83.5558,291.235,3.89369,8.74845,2.304,17.4736,11.0417,1765.69,1.60181,0.86335,2.30032,0.350021,0.534147,5.92143,10.2636,3.78767,0.473847,0.764022,0.846907,2.47549,9.33076,0.095795,0.049578,0.541698,0.130787,1105.06,,,,,,,,,,,,,,,
20180507,164.879,9373.01,233.071,0.395702,0.997237,0.390551,753.725,3.5571,6.6562,79.2946,281.348,3.67806,8.25295,2.25815,17.9809,11.9006,1655.2,1.71358,0.843582,2.33637,0.335176,0.501647,5.60441,10.0992,3.70317,0.47168,0.749734,0.788327,2.40239,9.40933,0.087708,0.0496,0.664934,0.121886,1075.83,0.300799,,,,,,,,,,,,,,
20180508,159.617,9234.82,223.354,0.386371,1.00212,0.37816,752.857,3.59282,6.51699,77.0801,275.211,3.53524,7.93353,2.45397,18.1361,11.1762,1611.94,1.73669,0.854302,2.26319,0.328352,0.505666,5.79209,9.67323,3.72282,0.448781,0.755847,0.770082,2.52698,8.89713,0.103756,0.048596,0.601213,0.119448,1115.13,0.409093,,,,,,,,,,,,,,
20180509,157.055,9325.18,227.519,0.37797,1.00051,0.379517,752.275,3.48829,6.71353,76.3318,275.955,3.40682,7.73276,2.28274,17.9402,10.7869,1638.34,1.72475,0.817091,2.2646,0.323593,0.491087,5.98108,9.23473,3.86867,0.420448,0.870116,0.858288,2.4816,8.81183,0.103629,0.04866,0.593069,0.110521,1057.47,0.407098,,,,,,,,,,,,,,
20180510,149.869,9043.94,218.222,0.353962,1.00134,0.351925,727.277,3.23211,6.47877,70.1768,264.109,3.27377,7.01583,2.14433,17.5407,10.4026,1528.59,1.86634,0.756908,2.22391,0.297089,0.44586,5.80096,8.65331,4.09852,0.380215,0.85806,0.905752,2.22198,8.20097,0.106147,0.052276,0.549498,0.103056,1028.84,0.333254,,,,,,,,,,,,,,
20180511,137.117,8441.49,197.74,0.314252,1.00225,0.320185,679.586,2.85877,5.98502,63.4008,238.829,2.86984,6.06511,1.84404,14.9029,8.85006,1371.74,1.67531,0.647942,1.98114,0.260127,0.398751,5.43103,7.7995,4.33768,0.326547,0.743126,0.839113,1.93049,7.10254,0.097996,0.045515,0.47806,0.100397,890.221,0.314525,,,,,,,,,,,,,,
20180512,141.882,8504.89,201.964,0.359937,1.0011,0.33263,686.048,2.83127,6.22295,64.7551,245.645,3.15289,6.32817,1.9045,14.2548,8.85957,1472.4,1.647,0.632905,2.08622,0.270932,0.413294,5.54987,8.04739,4.24004,0.324394,0.738069,0.923156,2.39653,7.31218,0.08967,0.043902,0.501356,0.100512,896.592,0.306133,,,,,,,,,,,,,,
20180513,144.588,8723.94,209.576,0.375852,1.00325,0.356028,733.496,3.14503,6.57223,67.7571,260.842,3.24821,6.65102,2.01137,14.9378,10.266,1493.12,1.75717,0.683685,2.09734,0.28589,0.449695,5.73854,8.58827,5.05218,0.344167,0.791147,1.06666,3.10276,8.22854,0.101973,0.045752,0.528014,0.098261,984.521,0.30883,,,,,,,,,,,,,,
20180514,147.714,8716.79,215.043,0.36968,1.00127,0.368996,730.549,3.19591,6.60185,66.463,312.016,3.24694,6.40639,1.94733,14.0223,10.94,1431.69,1.55404,0.654747,2.19922,0.273434,0.464176,5.71947,8.11489,5.17817,0.345258,0.791677,1.15832,3.3485,7.95368,0.124738,0.046312,0.508565,0.099711,926.056,0.278419,,,,,,,,,,,,,,
20180515,139.88,8510.38,205.17,0.348445,1.00114,0.335998,708.871,2.94749,6.15425,63.2496,355.47,3.13103,6.13974,2.00025,12.9924,10.4157,1343.38,1.4899,0.705083,1.99307,0.260155,0.506038,5.30928,7.69451,4.83405,0.385356,0.777832,1.00117,3.16659,7.81448,0.120846,0.04452,0.496971,0.103519,848.451,0.242372,,,,,,,,,,,,,,
20180516,139.268,8368.83,199.209,0.334677,0.99995,0.326662,707.05,2.85127,6.14829,61.849,366.852,3.05369,6.0136,1.90252,12.77,9.85327,1280.62,1.37242,0.655667,1.91083,0.256375,0.455749,5.17543,7.69154,4.44755,0.345391,0.770439,1.01727,3.22651,7.33611,0.126177,0.04153,0.504905,0.142819,782.315,0.243772,,,,,,,,,,,,,,
20180517,132.773,8094.32,192.993,0.313497,1.00019,0.30394,672.657,2.75987,5.77118,57.8224,315.935,2.96346,5.48382,1.7256,12.4313,8.97753,1206.17,1.25038,0.651298,1.81673,0.243664,0.420441,4.96315,7.02667,4.01683,0.307355,0.942705,0.846677,2.88178,6.78867,0.124547,0.03665,0.486464,0.153344,754.294,0.212503,,,,,,,,,,,,,,
20180518,136.057,8250.97,204.049,0.319488,1.00111,0.312504,694.367,3.0099,6.04157,59.6785,358.814,3.14252,5.59797,1.75889,13.0043,9.11398,1207.24,1.30555,0.64178,1.79554,0.245544,0.414655,5.15434,7.24294,4.29745,0.303921,1.20268,0.91196,3.07999,6.93431,0.125436,0.037932,0.482416,0.16921,849.917,0.213681,,,,,,,,,,,,,,
20180519,135.32,8247.18,197.574,0.317234,1.00036,0.307566,696.53,3.05848,5.9011,59.1678,345.195,3.34584,5.52653,1.74792,13.1654,9.00291,1184.96,1.46062,0.630295,1.81356,0.243271,0.40925,4.74051,7.3017,4.22085,0.310447,1.13335,0.976113,2.97177,7.22546,0.11861,0.037775,0.470777,0.147062,850.703,0.221046,,,,,,,,,,,,,,
20180520,139.698,8513.25,203.446,0.33281,0.999117,0.321398,715.369,3.09469,6.07135,63.5078,352.185,3.50934,5.71333,1.82565,14.006,9.20005,1291.77,1.45986,0.668597,1.88775,0.256136,0.423409,5.12221,7.63032,4.5303,0.324293,1.05063,0.9665,2.94769,7.93965,0.120661,0.039062,0.503571,0.161904,874.135,0.223236,,,,,,,,,,,,,,
20180521,134.509,8418.99,198.739,0.318115,1.00297,0.311285,699.222,2.99468,5.77539,62.4603,329.47,3.33775,5.38319,1.7238,13.5107,8.8883,1233.64,1.33735,0.636021,1.76745,0.24884,0.399729,4.89644,7.24699,4.10108,0.307808,1.14089,0.947096,2.74325,7.66227,0.113223,0.03943,0.480277,0.160635,821.842,0.203397,,,,,,,,,,,,,,
20180522,128.676,8041.78,176.273,0.301084,1.00297,0.287475,647.741,2.92908,5.24274,57.3826,314.883,2.97156,4.87215,1.63211,12.2651,8.26969,1141.86,1.15566,0.570493,1.60676,0.224408,0.364171,4.66767,6.32243,4.1391,0.281114,1.08565,0.831027,2.37623,6.91248,0.104718,0.037371,0.443751,0.169173,761.904,0.181609,,,,,,,,,,,,,,
20180523,119.314,7557.82,171.541,0.280355,1.00402,0.261433,583.585,2.99651,4.53168,52.4682,288.727,2.73598,4.34243,1.47434,10.8844,7.38956,1005.61,1.34315,0.495103,1.38626,0.202873,0.324137,4.42772,5.90019,3.64903,0.250055,1.04962,0.716558,2.0105,6.36263,0.088691,0.037184,0.386851,0.150535,704.259,0.15876,,,,,,,,,,,,,,
20180524,122.613,7587.34,171.485,0.291338,0.998818,0.271747,601.755,2.97526,4.75925,54.7564,294.981,2.70576,4.56451,1.53334,12.749,7.59091,1071.36,1.36296,0.516759,1.47052,0.208989,0.343706,4.31844,6.34934,3.71875,0.266724,1.13681,0.740242,2.46057,6.818,0.093552,0.036628,0.408618,0.141276,811.549,0.188582,,,,,,,,,,,,,,
20180525,119.442,7480.14,164.717,0.288069,1.00044,0.263889,586.734,2.71835,4.47087,53.0328,286.229,2.59524,4.3377,1.49068,12.2871,7.07658,1017.3,1.2781,0.495347,1.36932,0.200655,0.329071,4.30966,6.16203,3.72882,0.252244,1.10437,0.718067,2.39284,6.56959,0.0903,0.035427,0.39757,0.132818,853.356,0.187644,,,,,,,,,,,,,,
20180526,118.277,7355.88,164.547,0.284695,0.99989,0.259076,587.28,2.63897,4.38472,52.2628,277.19,2.57647,4.21907,1.47751,12.3514,6.88495,1012.48,1.2127,0.502692,1.30343,0.196567,0.32623,4.41098,6.2191,3.7186,0.24797,1.0798,0.726233,2.7059,6.51055,0.092914,0.034501,0.383056,0.13196,841.589,0.201991,,,,,,,,,,,,,,
20180527,117.992,7368.22,166.082,0.276376,0.999182,0.256728,572.668,2.5132,4.21786,52.9335,261.35,2.53073,4.043,1.45758,12.5086,6.68073,996.924,1.1817,0.496113,1.28875,0.193557,0.316745,4.37856,6.11321,3.60789,0.241542,1.08373,0.746323,2.78253,6.462,0.091798,0.035179,0.369975,0.150159,857.616,0.197546,,,,,,,,,,,,,,
20180528,111.598,7135.99,149.961,0.253582,1.00249,0.228315,516.036,2.14962,3.8902,48.2615,228.763,2.30941,3.54675,1.35313,11.6423,6.06821,892.118,1.03569,0.449859,1.17287,0.174783,0.294626,4.1962,5.8576,3.21265,0.22587,0.998025,0.734662,2.48146,5.81157,0.081621,0.029704,0.321549,0.133954,801.06,0.175279,,,,,,,,,,,,,,
